DeletionFlag,StreetName,Address,ZipCode,X_COORD,Y_COORD
,GREENWAY ST,23,06907,-73.51713428,41.09431283
,KNAPP ST,117,06907,-73.52367793,41.09415529
,LEWIS RD,17,06905,-73.55355674,41.09405621
,KNAPP ST,123,06907,-73.52388767,41.0941374
,HOPE ST,1039,06907,-73.51766848,41.09426601
,GILFORD ST,8,06907,-73.52209453,41.09432672
,OLD MILL LN,142,06902,-73.58623436,41.0936353
,HIGH RIDGE RD,663,06905,-73.54719248,41.09409763
,JUNIPER HILL RD,11,06903,-73.59411569,41.09324562
,GILFORD ST,7,06907,-73.52161248,41.09428487
,SIMSBURY RD,44,06905,-73.53400674,41.09412197
,ROBINSON DR,3,06905,-73.53880638,41.09403718
,CARROLL ST,36,06907,-73.52080416,41.09432599
,EMMA RD,54,06905,-73.55024366,41.09373646
,HOPE ST,1042,06907,-73.51854565,41.09429339
,KNAPP ST,127,06907,-73.52418516,41.09412658
,KNAPP ST,93,06907,-73.52258562,41.0941912
,EMMA RD,3,06905,-73.54805142,41.0940928
,CARROLL ST,33,06907,-73.52035175,41.09424731
,HAIG AVE,300,06905,-73.52728902,41.09420561
,IDLEWOOD DR,34,06905,-73.54298361,41.09399258
,KNAPP ST,135,06907,-73.52448631,41.09411877
,DAGMAR RD,59,06905,-73.52848236,41.09421649
,KNAPP ST,99,06907,-73.52280944,41.09417373
,LEWIS RD,14,06905,-73.55410065,41.09385786
,MEADOWPARK AVE N,57,06905,-73.5513775,41.09396735
,ROLLING WOOD DR,43,06905,-73.54398649,41.09401367
,SLEEPY HOLLOW LN,12,06907,-73.52508589,41.09416246
,ROXBURY RD,352,06902,-73.57448313,41.09326963
,NEWFIELD AVE,994,06905,-73.53283706,41.09371932
,DAGMAR RD,50,06905,-73.52791672,41.09415937
,SIMSBURY RD,49,06905,-73.53477334,41.09405566
,IDLEWOOD DR,37,06905,-73.54232695,41.09405139
,ROBINSON DR,20,06905,-73.54003438,41.09394286
,WESTOVER RD,1155,06902,-73.57934043,41.09359147
,KNAPP ST,18,06907,-73.51902622,41.09411477
,PEPPER RIDGE RD,426,06905,-73.54142702,41.09382853
,CARROLL ST,32,06907,-73.52077055,41.09420614
,GILFORD ST,4,06907,-73.52221493,41.09419625
,ROLLING WOOD DR,40,06905,-73.54472632,41.09400841
,KNAPP ST,73,06907,-73.52151414,41.09414638
,ROXBURY RD,125,06902,-73.56516511,41.092078
,NICHOLS AVE,179,06905,-73.55503295,41.0937993
,EMMA RD,46,06905,-73.54997283,41.09395217
,BARNCROFT RD,198,06902,-73.56810515,41.09347017
,EMMA RD,42,06905,-73.54975356,41.0939179
,LITTLE HILL DR,92,06905,-73.54633025,41.09394232
,ELJAYS LN,18,06902,-73.57806413,41.09360822
,HOPE ST,1032,06907,-73.51812527,41.09392816
,LEWIS RD,11,06905,-73.55349357,41.09387464
,EMMA RD,40,06905,-73.54956229,41.09390792
,NORTHILL ST,27,06907,-73.51936636,41.09375955
,EMMA RD,36,06905,-73.54938387,41.09388211
,BARNCROFT RD,207,06902,-73.5688959,41.09344335
,LITTLE HILL DR,91,06905,-73.54552876,41.09391932
,EMMA RD,30,06905,-73.54916282,41.09383585
,BARNCROFT RD,280,06902,-73.57186847,41.09353072
,HIGH RIDGE RD,657,06905,-73.54720959,41.09388012
,ELJAYS LN,23,06902,-73.57665729,41.09359407
,HAIG AVE,292,06905,-73.52728248,41.09398128
,DAGMAR RD,69,06905,-73.52849575,41.09400815
,ROLLING WOOD DR,37,06905,-73.54381276,41.09375195
,ROBINSON DR,10,06905,-73.53972888,41.09377493
,DAGMAR RD,56,06905,-73.52794612,41.09396548
,CARROLL ST,25,06907,-73.52027261,41.09401887
,NICHOLS AVE,167,06905,-73.55472164,41.09364478
,SIMSBURY RD,52,06905,-73.5341296,41.09387083
,EMMA RD,22,06905,-73.54875324,41.09352011
,NEWFIELD AVE,993,06905,-73.53131422,41.09351109
,PEPPER RIDGE RD,429,06905,-73.54068897,41.09372163
,EMMA RD,16,06905,-73.54840617,41.09349118
,NYSELIUS PL,75,06905,-73.53049832,41.09370793
,SIMSBURY RD,57,06905,-73.53483704,41.0937895
,ROLLING WOOD DR,34,06905,-73.5448223,41.09380158
,MEADOWPARK AVE N,51,06905,-73.55149575,41.09377477
,HIGH RIDGE RD,656,06905,-73.54800513,41.09380308
,IDLEWOOD DR,27,06905,-73.5423483,41.09373168
,NYSELIUS PL,65,06905,-73.53006723,41.09365964
,LONG RIDGE RD,711,06902,-73.56185977,41.09344158
,CARROLL ST,24,06907,-73.52071112,41.09395886
,NYSELIUS PL,57,06905,-73.52969335,41.09364281
,ROBINSON DR,1,06905,-73.53887515,41.09373339
,IDLEWOOD DR,24,06905,-73.54305323,41.09369769
,CARROLL ST,21,06907,-73.52023255,41.09387144
,NYSELIUS PL,49,06905,-73.52933261,41.09362503
,ROBINSON DR,4,06905,-73.53931019,41.09362966
,MEADOWPARK AVE N,26,06905,-73.55257896,41.09359075
,NICHOLS AVE,112,06905,-73.55294251,41.09354046
,LEWIS RD,6,06905,-73.55409169,41.09362754
,LITTLE HILL DR,72,06905,-73.54617268,41.0934176
,NYSELIUS PL,41,06905,-73.52896976,41.09360194
,NEWFIELD AVE,975,06905,-73.53100105,41.09300669
,NICHOLS AVE,81,06905,-73.55118166,41.09347232
,KNAPP ST,84,06907,-73.52209455,41.09384938
,KNAPP ST,78,06907,-73.52187958,41.09379402
,ROLLING WOOD DR,31,06905,-73.54418639,41.09363547
,KNAPP ST,88,06907,-73.52227177,41.09384167
,LITTLE HILL DR,83,06905,-73.54553657,41.0936671
,KNAPP ST,74,06907,-73.52165914,41.09379122
,KNAPP ST,92,06907,-73.52245283,41.09383152
,KNAPP ST,66,06907,-73.52122016,41.09383021
,NICHOLS AVE,202,06905,-73.55628604,41.09342738
,ROXBURY RD,329,06902,-73.57267522,41.09325409
,NYSELIUS PL,31,06905,-73.52856247,41.09357899
,KNAPP ST,96,06907,-73.5226298,41.09382192
,OLD MILL LN,108,06902,-73.58642402,41.09234767
,CUSHING ST,20,06907,-73.51676373,41.09341103
,KNAPP ST,100,06907,-73.52278299,41.09383449
,BARNCROFT RD,264,06902,-73.5711194,41.09325738
,KNAPP ST,70,06907,-73.52144002,41.09378447
,HIGH RIDGE RD,647,06905,-73.54721226,41.09358133
,NEWFIELD AVE,982,06905,-73.53273778,41.09327434
,HIGH RIDGE RD,650,06905,-73.5479904,41.09357948
,KNAPP ST,108,06907,-73.52317443,41.09378414
,NYSELIUS PL,17,06905,-73.52795733,41.09349834
,KNAPP ST,112,06907,-73.52334959,41.09377437
,OLD MILL LN,50,06902,-73.58278529,41.09315999
,OLD MILL LN,46,06902,-73.58237743,41.09280818
,KNAPP ST,116,06907,-73.52352815,41.09376459
,OLD MILL LN,40,06902,-73.58189936,41.09296368
,HOPE ST,1023,06907,-73.51718958,41.09380762
,NYSELIUS PL,11,06905,-73.52763848,41.09355457
,OLD MILL LN,24,06902,-73.58144147,41.09308007
,KNAPP ST,120,06907,-73.5237296,41.09375379
,CARROLL ST,18,06907,-73.5211306,41.09356242
,OLD MILL LN,12,06902,-73.58094871,41.09320525
,KNAPP ST,124,06907,-73.52392425,41.09374269
,NICHOLS AVE,69,06905,-73.55086555,41.09339809
,WESTOVER RD,1150,06902,-73.58047687,41.09318375
,KNAPP ST,128,06907,-73.52408805,41.09374121
,NYSELIUS PL,5,06905,-73.52724598,41.09353631
,ROLLING WOOD DR,22,06905,-73.54495147,41.09359529
,KNAPP ST,134,06907,-73.52428977,41.09369575
,PEPPER RIDGE RD,414,06905,-73.54161635,41.0934437
,NICHOLS AVE,200,06905,-73.55602717,41.09296776
,SIMSBURY RD,60,06905,-73.53417239,41.0935695
,OLD MILL LN,112,06902,-73.58555647,41.09288925
,KNAPP ST,138,06907,-73.52453509,41.09367453
,NICHOLS AVE,90,06905,-73.55188295,41.09341632
,WINDING BROOK LN,6,06902,-73.57938359,41.09312717
,CARROLL ST,17,06907,-73.52021597,41.09368372
,NICHOLS AVE,61,06905,-73.55050883,41.0933913
,NICHOLS AVE,180,06905,-73.55545383,41.09319034
,CARROLL ST,16,06907,-73.52064262,41.09367848
,ELJAYS LN,15,06902,-73.5769443,41.09305697
,SIMSBURY RD,65,06905,-73.5349434,41.09347213
,NICHOLS AVE,55,06905,-73.55020455,41.09337387
,WINDING BROOK LN,20,06902,-73.57878561,41.09310062
,ROLLING WOOD DR,25,06905,-73.5443129,41.0934632
,NICHOLS AVE,49,06905,-73.55000443,41.09337248
,NICHOLS AVE,45,06905,-73.54981658,41.09330685
,NICHOLS AVE,41,06905,-73.54964448,41.09329074
,NICHOLS AVE,138,06905,-73.55335088,41.09332324
,BARNCROFT RD,250,06902,-73.57049832,41.09315181
,WINDING BROOK LN,40,06902,-73.57773751,41.09304678
,NICHOLS AVE,33,06905,-73.54924978,41.09331748
,HIGH RIDGE RD,646,06905,-73.54796065,41.09342249
,BARNCROFT RD,214,06902,-73.56839659,41.09298602
,LONG RIDGE RD,695,06902,-73.56167363,41.09310435
,PEPPER RIDGE RD,415,06905,-73.54092039,41.09333883
,HOPE ST,1013,06907,-73.51749119,41.09368859
,IDLEWOOD DR,19,06905,-73.5423971,41.09341023
,NICHOLS AVE,29,06905,-73.5490391,41.09345168
,HOPE ST,1010,06907,-73.51801474,41.09353845
,LITTLE HILL DR,75,06905,-73.54554454,41.0934087
,BERRIAN RD,162,06905,-73.53866394,41.09308594
,NICHOLS AVE,25,06905,-73.5488953,41.09321269
,BERRIAN RD,186,06905,-73.53758765,41.09318305
,CARROLL ST,13,06907,-73.52020878,41.09357155
,IDLEWOOD DR,14,06905,-73.54304813,41.09329438
,NICHOLS AVE,21,06905,-73.54871335,41.09322617
,OLD MILL LN,74,06902,-73.58386801,41.09289174
,HIGH RIDGE RD,645,06905,-73.54721316,41.09334104
,OLD MILL LN,96,06902,-73.58527202,41.09203294
,BERRIAN RD,122,06905,-73.5404096,41.09294157
,OLD MILL LN,98,06902,-73.58489532,41.09277938
,CARROLL ST,12,06907,-73.5206317,41.09355663
,NICHOLS AVE,17,06905,-73.54854557,41.09327079
,NICHOLS AVE,142,06905,-73.55360167,41.0932018
,OLD MILL LN,100,06902,-73.58631048,41.09129985
,ROLLING WOOD DR,10,06905,-73.54509382,41.09330316
,HOPE ST,1011,06907,-73.51737911,41.09356755
,WINDING BROOK LN,58,06902,-73.57632512,41.09291924
,BERRIAN RD,134,06905,-73.53993305,41.09297816
,BERRIAN RD,172,06905,-73.53833369,41.0931098
,NICHOLS AVE,13,06905,-73.54835238,41.09318359
,NORTHILL ST,77,06907,-73.52135659,41.09336158
,HIGH RIDGE RD,640,06905,-73.5479481,41.09329758
,ROLLING WOOD DR,21,06905,-73.54443377,41.09328452
,NORTHILL ST,81,06907,-73.52158791,41.09334544
,SIMSBURY RD,66,06905,-73.53425217,41.09330253
,MEADOWPARK AVE N,20,06905,-73.55290871,41.09316921
,NORTHILL ST,87,06907,-73.52180054,41.09332136
,NICHOLS AVE,80,06905,-73.55162048,41.09316326
,NORTHILL ST,89,06907,-73.52202674,41.09326012
,NICHOLS AVE,148,06905,-73.5539434,41.09316697
,BERRIAN RD,194,06905,-73.53711965,41.09321262
,BERRIAN RD,144,06905,-73.5395268,41.0930018
,NORTHILL ST,91,06907,-73.52224665,41.09321832
,WOODLEDGE RD,55,06907,-73.52258483,41.09342207
,NICHOLS AVE,154,06905,-73.55426799,41.09315765
,HOPE ST,1008,06907,-73.51806492,41.09337405
,NICHOLS AVE,160,06905,-73.5546748,41.09301227
,NEWFIELD AVE,972,06905,-73.53298992,41.09295254
,ROXBURY RD,295,06902,-73.57204251,41.09282817
,MEADOWPARK AVE N,23,06905,-73.55235475,41.09304373
,BERRIAN RD,154,06905,-73.53910394,41.09303802
,WOODLEDGE RD,60,06907,-73.52339644,41.09338356
,CARROLL ST,9,06907,-73.52017074,41.0934381
,OVERHILL RD,23,06902,-73.56963874,41.09288045
,NEWFIELD AVE,983,06905,-73.531634,41.09311811
,CARROLL ST,10,06907,-73.52057064,41.09341604
,CUSHING ST,18,06907,-73.51692164,41.09323046
,LAWTON AVE,123,06907,-73.52416551,41.09324287
,LONG RIDGE RD,683,06902,-73.56146085,41.09276865
,NICHOLS AVE,176,06905,-73.55539579,41.09271373
,BERRIAN RD,6,06905,-73.54549118,41.09321971
,NORTHILL ST,65,06907,-73.5209551,41.0933448
,WOODLEDGE RD,58,06907,-73.52314014,41.09330146
,LITTLE HILL DR,62,06905,-73.54631777,41.09304321
,HIGH RIDGE RD,637,06905,-73.54721991,41.09315075
,IDLEWOOD DR,7,06905,-73.54240602,41.0930565
,HIGH RIDGE RD,636,06905,-73.54824609,41.09316397
,NICHOLS AVE,74,06905,-73.55121626,41.09301949
,HOPE ST,1004,06907,-73.51809423,41.09326469
,BERRIAN RD,94,06905,-73.54166939,41.09292648
,BARNCROFT RD,216,06902,-73.56896111,41.09280237
,CARROLL ST,1,06907,-73.52012348,41.09323504
,ROXBURY RD,281,06902,-73.57140225,41.09270476
,BERRIAN RD,44,06905,-73.54387567,41.09273375
,MEADOWPARK AVE N,14,06905,-73.553111,41.0929569
,NORTHILL ST,99,06907,-73.52245657,41.0931436
,BERRIAN RD,36,06905,-73.54420086,41.09279079
,LAWTON AVE,119,06907,-73.52406857,41.09311813
,CARROLL ST,4,06907,-73.52054405,41.09327641
,NYSELIUS PL,72,06905,-73.5304604,41.09294658
,NYSELIUS PL,64,06905,-73.53004566,41.09310264
,BERRIAN RD,26,06905,-73.54456401,41.09292812
,NICHOLS AVE,70,06905,-73.5509276,41.09295949
,NYSELIUS PL,56,06905,-73.52965663,41.09308917
,BERRIAN RD,66,06905,-73.54308954,41.09298717
,CUSHING ST,14,06907,-73.51715457,41.09320786
,NICHOLS AVE,64,06905,-73.55060227,41.09294514
,NICHOLS AVE,56,06905,-73.55029997,41.09294142
,NYSELIUS PL,46,06905,-73.52927414,41.09307308
,WOODLEDGE RD,52,06907,-73.52305584,41.09317132
,NICHOLS AVE,50,06905,-73.55005988,41.09292612
,PEPPER RIDGE RD,397,06905,-73.54087369,41.09296523
,HIGH RIDGE RD,631,06905,-73.54723393,41.09298014
,NYSELIUS PL,38,06905,-73.52890813,41.09305088
,LONG RIDGE RD,631,06902,-73.5595367,41.09163849
,NICHOLS AVE,46,06905,-73.54987408,41.09291833
,HOPE ST,1000,06907,-73.51811597,41.09304936
,MEADOWPARK AVE N,17,06905,-73.55252629,41.09282147
,NICHOLS AVE,42,06905,-73.5496776,41.09295408
,MILL BROOK RD,27,06902,-73.5841043,41.09243588
,NYSELIUS PL,28,06905,-73.52853355,41.09303216
,NICHOLS AVE,38,06905,-73.54949539,41.09294352
,NYSELIUS PL,22,06905,-73.52814467,41.09301251
,HOPE ST,1001,06907,-73.51771469,41.09307794
,LAWTON AVE,112,06907,-73.52399319,41.09299479
,NICHOLS AVE,34,06905,-73.54930432,41.0929279
,LONG RIDGE RD,679,06902,-73.56143012,41.09250619
,NYSELIUS PL,14,06905,-73.52776304,41.09299281
,NICHOLS AVE,30,06905,-73.54915071,41.09287759
,OVERHILL RD,8,06902,-73.57060608,41.09243967
,NICHOLS AVE,26,06905,-73.54894341,41.09295568
,WESTOVER RD,1120,06902,-73.57984954,41.09241598
,NYSELIUS PL,6,06905,-73.52738416,41.09297463
,BUCKINGHAM DR,130,06902,-73.55759955,41.09284098
,NICHOLS AVE,22,06905,-73.54878446,41.09285408
,MEADOWPARK AVE W,15,06905,-73.55407194,41.09256526
,MEADOWPARK AVE W,5,06905,-73.55335521,41.09275751
,NICHOLS AVE,18,06905,-73.54864465,41.09275753
,MEADOWPARK AVE W,9,06905,-73.55371914,41.09272249
,WESTOVER RD,1117,06902,-73.57913037,41.09241644
,AMHERST PL,75,06902,-73.55581753,41.09255387
,WOODLEDGE RD,48,06907,-73.52299782,41.09303997
,HIGH RIDGE RD,622,06905,-73.54815986,41.09270818
,BUCKINGHAM DR,131,06902,-73.55693276,41.09277382
,MILL BROOK RD,20,06902,-73.58264153,41.09251904
,OLD MILL LN,38,06902,-73.58185582,41.09228954
,LAWTON AVE,111,06907,-73.52389153,41.09287266
,WINDING BROOK LN,68,06902,-73.57643456,41.09237957
,NORTHILL ST,76,06907,-73.52143627,41.09292885
,NORTHILL ST,72,06907,-73.52118361,41.09294274
,HIGH RIDGE RD,621,06905,-73.54733484,41.09266124
,AMHERST PL,70,06902,-73.55638597,41.09259502
,NORTHILL ST,80,06907,-73.52165919,41.09293083
,LONG RIDGE RD,684,06902,-73.56215899,41.09248672
,PALMER ST,89,06907,-73.52069103,41.09299657
,AMHERST PL,81,06902,-73.55612901,41.09266902
,LITTLE HILL DR,54,06905,-73.54644571,41.09276486
,LITTLE HILL DR,55,06905,-73.54579939,41.09268455
,WOODLEDGE RD,42,06907,-73.5229871,41.09277113
,BERRIAN RD,15,06905,-73.54535832,41.09264459
,MEADOWPARK AVE N,9,06905,-73.55267321,41.09261753
,NORTHILL ST,90,06907,-73.52189226,41.09285178
,BUCKINGHAM DR,124,06902,-73.55758167,41.0926303
,NORTHILL ST,50,06907,-73.52024333,41.09286653
,WINDING BROOK LN,69,06902,-73.57718223,41.09209753
,WESTOVER RD,1088,06902,-73.58108405,41.09237524
,OVERHILL RD,7,06902,-73.56983708,41.09229622
,KNICKERBOCKER AVE,254,06907,-73.51986595,41.09278526
,NEWFIELD AVE,967,06905,-73.53168561,41.09263631
,NORTHILL ST,96,06907,-73.52208703,41.09281272
,LAWTON AVE,107,06907,-73.52383497,41.0927497
,KNICKERBOCKER AVE,259,06907,-73.51945439,41.09291872
,WOOD RIDGE DR,27,06905,-73.55125465,41.0924263
,CUSHING ST,27,06907,-73.51659697,41.09288993
,WOOD RIDGE DR,23,06905,-73.55095561,41.09247931
,BERRIAN RD,21,06905,-73.54507091,41.09260726
,CUSHING ST,21,06907,-73.51682247,41.0928678
,PALMER ST,85,06907,-73.52066275,41.09286708
,LONG RIDGE RD,667,06902,-73.56105192,41.09230096
,BUCKINGHAM DR,125,06902,-73.55701053,41.09255148
,WOOD RIDGE DR,17,06905,-73.55064358,41.09250392
,BERRIAN RD,189,06905,-73.53734556,41.09262595
,NORTHILL ST,24,06907,-73.51906218,41.09282516
,NEWFIELD AVE,960,06905,-73.53264986,41.09245951
,WOOD RIDGE DR,13,06905,-73.55034809,41.09250068
,HOPE ST,995,06907,-73.51749581,41.09284681
,WOOD RIDGE DR,7,06905,-73.55006658,41.09249616
,HOPE ST,990,06907,-73.51822556,41.09271377
,RIDGE PARK AVE,41,06905,-73.54973329,41.09258983
,NORTHILL ST,100,06907,-73.52231508,41.0927126
,DORAL FARM RD,10,06902,-73.57346556,41.09235819
,BERRIAN RD,179,06905,-73.53770789,41.09262668
,BERRIAN RD,171,06905,-73.53816247,41.09261141
,AMHERST PL,64,06902,-73.55655772,41.09238758
,MEADOWPARK AVE W,21,06905,-73.55428768,41.09238686
,BERRIAN RD,161,06905,-73.53850126,41.09259285
,MEADOWPARK AVE N,3,06905,-73.5528532,41.09243312
,LAWTON AVE,95,06907,-73.52366087,41.09257784
,KNICKERBOCKER AVE,255,06907,-73.51945106,41.0927404
,BERRIAN RD,27,06905,-73.54477589,41.09247197
,ROXBURY RD,231,06902,-73.56932222,41.09215534
,GRAY FARMS RD,108,06905,-73.53065026,41.09210312
,WOOD RIDGE DR,33,06905,-73.55151641,41.09231478
,BERRIAN RD,155,06905,-73.53889444,41.092556
,MILL BROOK RD,39,06902,-73.58419088,41.09206603
,NICHOLS AVE,170,06905,-73.55534199,41.09239911
,BUCKINGHAM DR,100,06902,-73.55762813,41.09242669
,PALMER ST,81,06907,-73.520634,41.09273604
,WOODLEDGE RD,36,06907,-73.52290253,41.09263108
,BERRIAN RD,147,06905,-73.53928092,41.09252674
,AMHERST PL,69,06902,-73.55574653,41.09232315
,DORAL FARM RD,2,06902,-73.57267302,41.0922627
,MILL BROOK RD,32,06902,-73.58290246,41.09209885
,BERRIAN RD,59,06905,-73.54314884,41.09249147
,DORAL FARM RD,12,06902,-73.57371235,41.09229494
,GRAY FARMS RD,118,06905,-73.53001673,41.09231109
,DORAL FARM RD,14,06902,-73.57403544,41.09227872
,BERRIAN RD,73,06905,-73.54267637,41.09245177
,BERRIAN RD,137,06905,-73.53967594,41.09249194
,LITTLE HILL DR,46,06905,-73.5465335,41.0924269
,BERRIAN RD,81,06905,-73.54230961,41.09246117
,PALMER ST,80,06907,-73.5211176,41.092675
,GRAY FARMS RD,130,06905,-73.52934569,41.09231131
,BERRIAN RD,129,06905,-73.54007256,41.09245763
,ROXBURY RD,201,06902,-73.56793806,41.09187554
,WESTOVER RD,1115,06902,-73.57831551,41.09176409
,BERRIAN RD,89,06905,-73.54193923,41.09243332
,BUCKINGHAM DR,109,06902,-73.55702561,41.09237896
,BERRIAN RD,115,06905,-73.54062528,41.0923988
,HIGH RIDGE RD,615,06905,-73.54719113,41.09237238
,WESTOVER RD,1090,06902,-73.5810988,41.09193065
,HOPE ST,987,06907,-73.51750581,41.09263644
,LITTLE HILL DR,43,06905,-73.54590841,41.0924353
,PEPPER RIDGE RD,378,06905,-73.54146611,41.09237908
,KNICKERBOCKER AVE,250,06907,-73.51987617,41.09264883
,BERRIAN RD,35,06905,-73.54448105,41.09238564
,GRAY FARMS RD,142,06905,-73.52861675,41.09206787
,KNICKERBOCKER AVE,251,06907,-73.51942522,41.09261402
,LONG RIDGE RD,674,06902,-73.56187194,41.09223114
,ROXBURY RD,213,06902,-73.5685888,41.0920572
,RIDGE PARK AVE,36,06905,-73.54925988,41.09229764
,HAIG AVE,256,06905,-73.52759631,41.09226518
,PALMER ST,77,06907,-73.52060403,41.09259867
,WINDING BROOK LN,80,06902,-73.57629348,41.09194608
,HAIG AVE,259,06905,-73.52691283,41.09220074
,MEADOWPARK AVE W,10,06905,-73.55353745,41.09226568
,NEWFIELD AVE,957,06905,-73.53183129,41.09226841
,WESTOVER RD,1102,06902,-73.57982432,41.09192422
,WOODLEDGE RD,32,06907,-73.52280332,41.09250568
,HIGH RIDGE RD,582,06905,-73.54822968,41.09132858
,PALMER ST,76,06907,-73.52113466,41.09255942
,HOPE ST,982,06907,-73.51831311,41.0925425
,BUCKINGHAM DR,94,06902,-73.55767439,41.09222515
,WOOD RIDGE DR,41,06905,-73.55176938,41.09217577
,BERRIAN RD,41,06905,-73.54415303,41.09228071
,DORAL FARM RD,4,06902,-73.57278108,41.09205727
,MEADOWPARK AVE E,7,06905,-73.55329173,41.09216935
,LAWTON AVE,93,06907,-73.52352447,41.09235116
,WOODS END RD,99,06905,-73.5433551,41.09224556
,KNICKERBOCKER AVE,247,06907,-73.51939521,41.09248371
,DORAL FARM RD,6,06902,-73.57303401,41.09197551
,KNICKERBOCKER AVE,246,06907,-73.51984576,41.0925118
,HOPE ST,977,06907,-73.51778048,41.09222499
,FAHEY ST,34,06907,-73.51615564,41.09214117
,PALMER ST,73,06907,-73.52057455,41.09246369
,WOODLEDGE RD,23,06907,-73.5220562,41.09241997
,BROOKVALE PL,17,06905,-73.55270501,41.09210472
,BUCKINGHAM DR,95,06902,-73.55707345,41.09217655
,HOPE ST,911,06907,-73.51574207,41.09153103
,AMHERST PL,58,06902,-73.55655471,41.09219925
,JANICE RD,6,06905,-73.54732512,41.09220007
,DORAL FARM RD,15,06902,-73.57486107,41.09198977
,PALMER ST,72,06907,-73.52109795,41.09242621
,MEADOWPARK AVE W,22,06905,-73.55379009,41.09211342
,KNICKERBOCKER AVE,243,06907,-73.51937594,41.09233936
,HOPE ST,980,06907,-73.51832601,41.09242405
,WOODLEDGE RD,26,06907,-73.522677,41.09237078
,JANICE RD,12,06905,-73.54704885,41.09217781
,LITTLE HILL DR,37,06905,-73.54596527,41.09212028
,JANICE RD,38,06905,-73.54576625,41.09212998
,BROOKVALE PL,7,06905,-73.55228719,41.09203324
,JANICE RD,46,06905,-73.5454662,41.09208695
,LITTLE HILL DR,38,06905,-73.54661637,41.09215252
,MILL BROOK RD,46,06902,-73.58297629,41.09173797
,LONG RIDGE RD,670,06902,-73.56290238,41.09199352
,WOOD RIDGE DR,47,06905,-73.55198105,41.09200944
,AMHERST PL,65,06902,-73.5557931,41.09212795
,KNICKERBOCKER AVE,242,06907,-73.51981631,41.09237974
,BUCKINGHAM DR,92,06902,-73.55772245,41.09202256
,MILL BROOK RD,52,06902,-73.58237753,41.09174452
,PEPPER RIDGE RD,371,06905,-73.54061647,41.09206667
,WOOD RIDGE DR,22,06905,-73.55069269,41.09206417
,WOODLEDGE RD,19,06907,-73.52203872,41.09229013
,WOOD RIDGE DR,14,06905,-73.55037147,41.09206554
,PALMER ST,69,06907,-73.52056908,41.09232787
,WOOD RIDGE DR,6,06905,-73.55009113,41.09205081
,WOOD RIDGE DR,28,06905,-73.55098538,41.09199961
,DORAL FARM RD,18,06902,-73.57390932,41.0919095
,ROXBURY RD,240,06902,-73.56923905,41.08948371
,RIDGE PARK AVE,50,06905,-73.54941472,41.09206796
,HOPE ST,970,06907,-73.51843664,41.09208399
,JANICE RD,52,06905,-73.54522009,41.09190126
,WOODLEDGE RD,22,06907,-73.52264973,41.09223192
,PEPPER RIDGE RD,345,06905,-73.53967842,41.0909949
,PALMER ST,68,06907,-73.52105814,41.09228102
,AMHERST PL,56,06902,-73.55639674,41.09198447
,LAWTON AVE,85,06907,-73.52329005,41.09211132
,BUCKINGHAM DR,93,06902,-73.55712106,41.09197345
,KNICKERBOCKER AVE,239,06907,-73.51933171,41.09220255
,WOOD RIDGE DR,38,06905,-73.55124869,41.09188785
,KNICKERBOCKER AVE,240,06907,-73.51978687,41.09224802
,MEADOWPARK AVE E,23,06905,-73.5534566,41.09193828
,WINDING BROOK LN,89,06902,-73.57715405,41.09168037
